RouteID,PaymentPlan,StartHub,StartLatitude,StartLongitude,StartDate,StartTime,EndHub,EndLatitude,EndLongitude,EndDate,EndTime,TripType,BikeID,BikeName,Distance_Miles,Duration,RentalAccessPath,MultipleRental
10262276,Casual,SW Park at SW Wright (Oregon Holocaust Memorial) Community Corral,45.52181825,-122.7044079,11/12/2018,12:17,,45.520955,-122.6827754,11/12/2018,12:33,,6540,0420 BIKETOWN,1.27,0:16:25,keypad,FALSE
10262281,Casual,,45.5300616,-122.6844243,11/12/2018,12:17,NW Nicolai at Sherlock Community Corral,45.541258,-122.696672,11/12/2018,13:50,,7290,0180 BIKETOWN,8.78,1:32:28,keypad_rfid_card,FALSE
10262284,Casual,NE Couch at MLK,45.52358836,-122.6619177,11/12/2018,12:18,,45.5164496,-122.6401575,11/12/2018,13:23,,7144,0224 BIKETOWN,1.76,1:05:35,keypad,FALSE
10262325,Casual,SW Park at SW Wright (Oregon Holocaust Memorial) Community Corral,45.52181825,-122.7044079,11/12/2018,12:18,,45.520955,-122.6827754,11/12/2018,12:33,,6049,0346 BIKETOWN,1.17,0:14:58,keypad,FALSE
10262288,Subscriber,NW 22nd at Lovejoy,45.52976024,-122.6966429,11/12/2018,12:18,NW Raleigh at 21st,45.53409115,-122.6949424,11/12/2018,12:26,,6067,0298 BIKETOWN,0.81,0:08:26,keypad,FALSE
10262293,Casual,NE Couch at MLK,45.52358836,-122.6619177,11/12/2018,12:19,,45.5164496,-122.6401575,11/12/2018,13:23,,6519,0195 BIKETOWN,1.76,1:04:25,keypad,FALSE
10262310,Casual,SE Water at Taylor,45.51515295,-122.665776,11/12/2018,12:21,SE Water at Taylor,45.51515295,-122.665776,11/12/2018,12:22,,6175,0400 BIKETOWN,0.05,0:01:26,keypad_rfid_card,FALSE
10262311,Casual,SE 34th at Hawthorne,45.511907,-122.6294804,11/12/2018,12:21,SE 9th at Belmont,45.51633325,-122.6566324,11/12/2018,12:35,,6366,0486 BIKETOWN,1.69,0:14:02,keypad,FALSE
10262328,Casual,SE 34th at Hawthorne,45.511907,-122.6294804,11/12/2018,12:22,SE 9th at Belmont,45.51633325,-122.6566324,11/12/2018,12:35,,6529,0796 BIKETOWN,1.63,0:13:21,keypad,FALSE
10262338,Subscriber,,45.5201302,-122.6711389,11/12/2018,12:23,,45.5128022,-122.6751137,11/12/2018,12:31,,6078,0055 BIKETOWN,0.69,0:07:21,keypad,FALSE
10262343,Subscriber,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,11/12/2018,12:24,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,11/12/2018,12:25,,6502,0105 XC BIKETOWN,0.05,0:01:37,keypad,FALSE
10262358,Subscriber,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,11/12/2018,12:25,,45.504829,-122.645975,11/12/2018,12:33,,6613,0806 BIKETOWN,1.02,0:07:41,keypad,FALSE
10262364,Subscriber,,45.5229602,-122.6627544,11/12/2018,12:26,,45.5222279,-122.6617835,11/12/2018,12:33,,7183,0022 BIKETOWN,0.67,0:06:59,keypad_rfid_card,FALSE
10262377,Casual,N Mississippi at N Skidmore,45.55458563,-122.6755413,11/12/2018,12:27,N Prescott at Interstate,45.55522233,-122.6818612,11/12/2018,12:29,,6371,0390 BIKETOWN,0.35,0:02:31,keypad,FALSE
10262398,Subscriber,SW Broadway at Smith Memorial Student Union,45.51184309,-122.68372,11/12/2018,12:28,SW 5th at Main,45.51609691,-122.6790771,11/12/2018,12:35,,6439,0260 BIKETOWN,0.56,0:07:18,keypad,FALSE
10262419,Casual,N Morris at Williams,45.54471503,-122.6667845,11/12/2018,12:30,N Morris at Williams,45.54471503,-122.6667845,11/12/2018,12:35,,19242,0009 BIKETOWN ,0.01,0:04:37,keypad,FALSE
10262420,Casual,,45.5122384,-122.6788391,11/12/2018,12:30,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,11/12/2018,13:53,,6080,0096 BIKETOWN,7.15,1:22:59,keypad,TRUE
10262441,Casual,SW Market at Keller Fountain Park,45.5123205,-122.6789108,11/12/2018,12:33,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,11/12/2018,13:53,,6096,0445 MSS BIKETOWN,6.99,1:20:00,keypad,TRUE
10262448,Casual,,45.5175854,-122.6759187,11/12/2018,12:34,SE Clay at Water,45.51147657,-122.6662856,11/12/2018,12:43,,6305,0111 BIKETOWN,1.07,0:09:09,keypad,FALSE
10262485,Casual,NW Raleigh at 21st,45.53409115,-122.6949424,11/12/2018,12:38,NW Front at 17th,45.53715171,-122.6881027,11/12/2018,12:43,,6789,0446 BIKETOWN,0.53,0:04:36,keypad,FALSE
10262489,Subscriber,,45.5132329,-122.688131,11/12/2018,12:39,SW 10th at Columbia,45.51544427,-122.6846749,11/12/2018,12:41,,7328,1000 AIR SAFARI,0.27,0:02:42,keypad,FALSE
10262502,Casual,SW 12th at Clay,45.51507401,-122.6870298,11/12/2018,12:40,NW 13th at Marshall,45.53080401,-122.6844227,11/12/2018,12:50,,6056,0790 BIKETOWN,1.17,0:10:08,mobile,FALSE
10262507,Casual,N Williams at Fremont,45.5475928,-122.6667604,11/12/2018,12:40,NE 17th at Killingsworth - Community Corral,45.56274555,-122.6480594,11/12/2018,13:01,,6271,0897 BIKETOWN,2.03,0:20:26,keypad,TRUE
10262532,Casual,N Williams at Fremont,45.5475928,-122.6667604,11/12/2018,12:43,NE 17th at Killingsworth - Community Corral,45.56274555,-122.6480594,11/12/2018,13:00,,7191,0813 BIKETOWN,2.08,0:17:18,keypad,TRUE
10262556,Casual,SW Park at Portland Art Museum,45.51592353,-122.6833123,11/12/2018,12:46,SW Salmon at Waterfront Park,45.51556831,-122.6738924,11/12/2018,13:00,,6039,0865 BIKETOWN,0.71,0:14:36,keypad,FALSE
10262570,Subscriber,SW 10th at Columbia,45.51544427,-122.6846749,11/12/2018,12:47,,45.5140232,-122.6853843,11/12/2018,12:52,,6815,0781  BIKETOWN ,0.22,0:04:35,keypad,FALSE
10262592,Subscriber,,45.5106886,-122.6843287,11/12/2018,12:50,SW Morrison at 18th,45.52196048,-122.6896772,11/12/2018,13:07,,7149,0207 BIKETOWN,1.27,0:17:04,mobile,FALSE
10262602,Casual,NW Johnson at Jamison Square,45.5286366,-122.6820195,11/12/2018,12:50,,45.5299813,-122.6884808,11/12/2018,12:54,,7171,0094 BIKETOWN,0.36,0:03:59,keypad,FALSE
10262603,Casual,SW Yamhill at Director Park,45.51898132,-122.6812685,11/12/2018,12:51,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,11/12/2018,13:15,,7232,0030 BIKETOWN ,1.96,0:24:14,keypad,TRUE
10262609,Subscriber,SW 5th at Main,45.51609691,-122.6790771,11/12/2018,12:51,SW 10th at Columbia,45.51544427,-122.6846749,11/12/2018,12:55,,6439,0260 BIKETOWN,0.48,0:04:08,keypad,FALSE
10262611,Casual,NW 23rd at Overton,45.53211645,-122.6986304,11/12/2018,12:52,NW Raleigh at 21st,45.53409115,-122.6949424,11/12/2018,12:58,,6386,0654 BIKETOWN,0.25,0:05:53,keypad_rfid_card,TRUE
10262621,Casual,,45.520426,-122.6807929,11/12/2018,12:52,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,11/12/2018,13:15,,6118,0506 BIKETOWN,1.87,0:22:55,keypad,TRUE
10262618,Casual,,45.5353498,-122.7068334,11/12/2018,12:52,,45.5265834,-122.679218,11/12/2018,13:06,,6458,0924 BIKETOWN,1.98,0:13:23,mobile,FALSE
10262617,Casual,,45.5122356,-122.6658585,11/12/2018,12:52,,45.5129374,-122.6557155,11/12/2018,13:00,,6830,0771 BIKETOWN,0.56,0:07:06,keypad_rfid_card,FALSE
10262622,Casual,N Williams at Fremont,45.5475928,-122.6667604,11/12/2018,12:53,NW Flanders at 14th,45.52579919,-122.6855063,11/12/2018,13:17,,6050,0290 BIKETOWN ,2.74,0:23:57,keypad_rfid_card,FALSE
10262623,Subscriber,,45.5161463,-122.6790375,11/12/2018,12:53,NW Couch at 2nd,45.52389222,-122.6721825,11/12/2018,12:59,,6074,0160 BIKETOWN,0.86,0:05:55,keypad,FALSE
10262657,Subscriber,Tilikum West at SW Moody,45.5027677,-122.6714408,11/12/2018,12:57,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,11/12/2018,13:22,,6323,0840 BIKETOWN,2.3,0:25:10,keypad,FALSE
10262673,Subscriber,Tilikum West at SW Moody,45.5027677,-122.6714408,11/12/2018,12:59,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,11/12/2018,13:22,,6478,0623 BIKETOWN,2.27,0:23:29,keypad,FALSE
10262674,Casual,NW 18th at Flanders,45.52556242,-122.6892561,11/12/2018,12:59,NW 20th at Burnside,45.52331306,-122.6932633,11/12/2018,13:06,,6444,0480 BIKETOWN,0.49,0:07:24,keypad_rfid_card,FALSE
10262680,Casual,NE 42nd at Hancock  - Community Corral,45.536584,-122.619967,11/12/2018,12:59,,45.5420483,-122.6359437,11/12/2018,13:08,,6032,0409 BIKETOWN,1.07,0:09:07,mobile,FALSE
10262679,Subscriber,,45.5252254,-122.6755017,11/12/2018,12:59,,45.5314628,-122.685491,11/12/2018,13:06,,6103,0302 BIKETOWN,0.84,0:06:52,mobile,FALSE
10262692,Casual,,45.52439,-122.6821843,11/12/2018,13:01,,45.5449084,-122.6775915,11/12/2018,13:27,,6335,0034 BIKETOWN,2.17,0:26:48,keypad,FALSE
10262698,Subscriber,SW 10th at Columbia,45.51544427,-122.6846749,11/12/2018,13:01,SW Broadway at Smith Memorial Student Union,45.51184309,-122.68372,11/12/2018,13:08,,6439,0260 BIKETOWN,0.46,0:06:29,keypad,FALSE
10262696,Subscriber,,45.516457,-122.6887733,11/12/2018,13:01,NW Flanders at 14th,45.52579919,-122.6855063,11/12/2018,13:06,,6086,0261 BIKETOWN,0.72,0:04:50,keypad,FALSE
10262711,Casual,NW Kearney at 23rd,45.52914205,-122.6987028,11/12/2018,13:03,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,11/12/2018,13:21,,6322,0604 BIKETOWN,1.5,0:17:37,keypad,FALSE
10262719,Casual,NW Couch at 11th,45.52374151,-122.6818129,11/12/2018,13:04,,45.5449084,-122.6775915,11/12/2018,13:27,,7114,0371 BIKETOWN,2.21,0:23:49,keypad,FALSE
10262722,Subscriber,NE Going at Grand,45.55645437,-122.6603794,11/12/2018,13:04,,45.5487961,-122.6679712,11/12/2018,13:09,,6091,0875 BIKETOWN,0.92,0:05:10,keypad,FALSE
10262721,Casual,NW Kearney at 23rd,45.52914205,-122.6987028,11/12/2018,13:04,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,11/12/2018,13:21,,6282,0885 BIKETOWN,1.49,0:16:36,keypad,FALSE
10262731,Casual,,45.5206847,-122.6789069,11/12/2018,13:05,,45.5350263,-122.6686344,11/12/2018,13:15,,6497,0764 BIKETOWN,1.24,0:09:48,mobile,FALSE
10262754,Subscriber,,45.5048295,-122.6456377,11/12/2018,13:08,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,11/12/2018,13:15,,6613,0806 BIKETOWN,1.01,0:07:29,keypad,FALSE
10262757,Casual,,45.5363783,-122.6897334,11/12/2018,13:08,NW 19th at Johnson,45.52862062,-122.6905073,11/12/2018,13:15,,7408,0029 BIKETOWN,0.94,0:07:04,mobile,FALSE
10262782,Subscriber,NW 10th at Everett,45.52500056,-122.6811048,11/12/2018,13:10,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,11/12/2018,13:18,,7381,"0937 XM DESIGN BIKE, COLORFUL PORTLAND NW",0.52,0:07:20,keypad_rfid_card,FALSE
10262781,Subscriber,SE Water at Taylor,45.51515295,-122.665776,11/12/2018,13:10,,45.5129509,-122.6597725,11/12/2018,13:15,,7324,"0978 DESIGN BIKE, N PAUL BUNYAN",0.41,0:04:52,keypad_rfid_card,FALSE
10262788,Subscriber,SW Morrison at 18th,45.52196048,-122.6896772,11/12/2018,13:11,,45.5354601,-122.7008675,11/12/2018,13:24,,7149,0207 BIKETOWN,1.35,0:12:58,keypad,FALSE
10262798,Subscriber,,45.5060203,-122.6957116,11/12/2018,13:12,,45.5119661,-122.6976548,11/12/2018,13:15,,6243,0579 BIKETOWN,0.29,0:03:08,mobile,FALSE
10262811,Subscriber,NE Multnomah at 9th,45.53140997,-122.6574612,11/12/2018,13:13,,45.5343611,-122.6596357,11/12/2018,13:16,,6420,0283 BIKETOWN,0.34,0:03:22,keypad_rfid_card,FALSE
10262812,Subscriber,NW Couch at 2nd,45.52389222,-122.6721825,11/12/2018,13:13,NW 18th at Flanders,45.52556242,-122.6892561,11/12/2018,13:24,,6233,0635 BIKETOWN,0.93,0:10:40,keypad_rfid_card,FALSE
10262817,Casual,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,11/12/2018,13:13,,45.5126649,-122.677454,11/12/2018,13:36,,7182,0327 BIKETOWN,1.98,0:22:57,mobile,FALSE
10262820,Casual,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,11/12/2018,13:13,,45.5126649,-122.677454,11/12/2018,13:36,,6581,0187 BIKETOWN,2.01,0:22:23,keypad,FALSE
10262840,Casual,SE Water at Taylor,45.51515295,-122.665776,11/12/2018,13:16,NE Couch at MLK,45.52358836,-122.6619177,11/12/2018,13:23,,19237,0133 BIKETOWN,0.79,0:06:58,keypad,FALSE
10262862,Casual,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,11/12/2018,13:18,SE 9th at Belmont,45.51633325,-122.6566324,11/12/2018,13:30,,6111,0178 BIKETOWN,1.99,0:11:32,keypad,FALSE
10262865,Casual,NW Naito at Ironside,45.52871176,-122.674166,11/12/2018,13:18,,45.5193521,-122.679635,11/12/2018,13:37,,6033,0525 BIKETOWN,1.77,0:19:17,keypad,FALSE
10262889,Casual,Tilikum West at SW Moody,45.5027677,-122.6714408,11/12/2018,13:20,NE Couch at MLK,45.52358836,-122.6619177,11/12/2018,13:34,,6153,0280 BIKETOWN,2.15,0:14:07,keypad,FALSE
10262891,Subscriber,,45.5343611,-122.6596357,11/12/2018,13:20,,45.5229602,-122.6627544,11/12/2018,13:27,,6420,0283 BIKETOWN,1.06,0:07:05,keypad_rfid_card,FALSE
10262937,Casual,N Williams at Fremont,45.5475928,-122.6667604,11/12/2018,13:24,NW 18th at Flanders,45.52556242,-122.6892561,11/12/2018,13:38,,19526,0215 MSS BIKETOWN PDX,2.32,0:13:20,keypad,FALSE
10262971,Casual,SE Ladd at Hawthorne,45.5120818,-122.6533493,11/12/2018,13:26,,45.5165043,-122.6586885,11/12/2018,13:34,,6310,0868 BIKETOWN,0.69,0:08:29,keypad,FALSE
10262953,Casual,,45.5327955,-122.6906153,11/12/2018,13:27,NW 11th at The Fields,45.53232501,-122.6824299,11/12/2018,13:31,,6045,0433 BIKETOWN,0.51,0:04:10,mobile,FALSE
10262976,Subscriber,,45.5153522,-122.6846459,11/12/2018,13:30,,45.5135947,-122.6780776,11/12/2018,13:34,,7328,1000 AIR SAFARI,0.5,0:04:37,keypad,TRUE
10262975,Subscriber,SW 10th at Columbia,45.51544427,-122.6846749,11/12/2018,13:30,,45.5142427,-122.6777338,11/12/2018,13:34,,6894,0252 BIKETOWN,0.49,0:03:47,keypad,FALSE
10263022,Casual,,45.5164496,-122.6401575,11/12/2018,13:36,,45.5221371,-122.6372902,11/12/2018,14:40,,7144,0224 BIKETOWN,0.97,1:04:40,keypad,FALSE
10263038,Casual,,45.5164496,-122.6401575,11/12/2018,13:37,,45.5047947,-122.6262496,11/12/2018,15:14,,6519,0195 BIKETOWN,3.1,1:36:44,mobile,FALSE
10263062,Casual,,45.523086,-122.6754201,11/12/2018,13:39,,45.5252624,-122.6734734,11/12/2018,13:47,,6265,0188 BIKETOWN,0.28,0:08:04,keypad,FALSE
10263064,Casual,NW 2nd at Everett,45.52536699,-122.6725459,11/12/2018,13:39,SW River at Montgomery,45.50910258,-122.6735169,11/12/2018,14:00,,6391,0113 BIKETOWN,1.43,0:20:51,keypad,TRUE
10263083,Casual,,45.520426,-122.6807929,11/12/2018,13:42,,45.5180198,-122.6803585,11/12/2018,14:00,,6207,0638  BIKETOWN,0.51,0:18:15,keypad_rfid_card,FALSE
10263090,Casual,SW 3rd at Morrison,45.51803882,-122.6755822,11/12/2018,13:42,SW 5th at Morrison,45.51889487,-122.6774061,11/12/2018,13:57,,19238,0495 BIKETOWN,0.33,0:14:27,keypad,FALSE
10263092,Casual,NW 2nd at Everett,45.52536699,-122.6725459,11/12/2018,13:42,SW River at Montgomery,45.50910258,-122.6735169,11/12/2018,14:01,,6779,0218 BIKETOWN,1.44,0:18:23,keypad,TRUE
10263107,Casual,,45.5193521,-122.679635,11/12/2018,13:44,,45.5300414,-122.6854175,11/12/2018,13:55,,6033,0525 BIKETOWN,0.91,0:10:36,keypad,FALSE
10263125,Casual,SW 3rd at Morrison,45.51803882,-122.6755822,11/12/2018,13:46,SW 3rd at Morrison,45.51803882,-122.6755822,11/12/2018,14:38,,7254,1031 BIKETOWN ,2.71,0:52:28,keypad,FALSE
10263139,Subscriber,,45.523074,-122.69128,11/12/2018,13:48,,45.5229366,-122.6840002,11/12/2018,14:38,,7306,0974 BETRUE 2018 TRAINER,0.44,0:50:16,keypad,FALSE
10263150,Subscriber,,45.5314984,-122.6566013,11/12/2018,13:49,NW Station at Irving,45.5282777,-122.6766282,11/12/2018,14:50,,7343,"MSS 1011 DESIGN BIKE, NE CYCLING LIFE",1.96,1:01:00,keypad,FALSE
10263171,Casual,,45.4978446,-122.6708393,11/12/2018,13:50,,45.4943014,-122.6709533,11/12/2018,14:26,,6810,0097 BIKETOWN,3.74,0:35:53,mobile,FALSE
10263183,Subscriber,SE 40th at Hawthorne,45.51186486,-122.6210475,11/12/2018,13:52,,45.5047892,-122.620381,11/12/2018,13:57,,6061,0165 BIKETOWN,0.55,0:05:15,keypad,FALSE
10263211,Casual,SE Ladd at Hawthorne,45.5120818,-122.6533493,11/12/2018,13:54,SE Clinton at 21st,45.5033655,-122.6447314,11/12/2018,14:04,,7344,1027 AIR SAFARI ,0.96,0:10:17,keypad,FALSE
10263232,Subscriber,NW Couch at 2nd,45.52389222,-122.6721825,11/12/2018,13:56,,45.5230283,-122.6784644,11/12/2018,14:02,,6871,0851 BIKETOWN,0.33,0:05:43,keypad_rfid_card,FALSE
10263243,Subscriber,,45.5221695,-122.6901439,11/12/2018,13:57,,45.5229406,-122.6886019,11/12/2018,14:38,,7318,0993 BETRUE 2018 TRAINER,3.27,0:40:34,keypad,FALSE
10263245,Casual,,45.5165043,-122.6586885,11/12/2018,13:58,SW 10th at Columbia,45.51544427,-122.6846749,11/12/2018,14:17,,6063,0536 BIKETOWN ,1.71,0:19:20,keypad,FALSE
10263268,Casual,NW Kearney at 23rd,45.52914205,-122.6987028,11/12/2018,14:00,SW Yamhill at Director Park,45.51898132,-122.6812685,11/12/2018,14:25,,6263,0668 BIKETOWN,1.42,0:24:56,keypad,FALSE
10263279,Casual,,45.5300414,-122.6854175,11/12/2018,14:01,,45.5300616,-122.6844243,11/12/2018,14:03,,6033,0525 BIKETOWN,0.11,0:02:08,keypad,FALSE
10263283,Casual,NW 10th at Everett,45.52500056,-122.6811048,11/12/2018,14:01,N Williams at Fremont,45.5475928,-122.6667604,11/12/2018,14:23,,6611,0289 BIKETOWN,2.63,0:21:04,keypad,FALSE
10263285,Casual,NW Glisan at 21st,45.52634601,-122.6941484,11/12/2018,14:02,SW 5th at Oak,45.5211726,-122.6763654,11/12/2018,14:10,,6884,0086 BIKETOWN,1.22,0:07:59,mobile,FALSE
10263286,Casual,NW Kearney at 23rd,45.52914205,-122.6987028,11/12/2018,14:02,SW Yamhill at Director Park,45.51898132,-122.6812685,11/12/2018,14:24,,6215,0841 BIKETOWN,1.55,0:22:49,keypad,FALSE
10263296,Subscriber,,45.5238366,-122.6734209,11/12/2018,14:03,NW Couch at 11th,45.52374151,-122.6818129,11/12/2018,14:08,,7392,"0954 DESIGN BIKE, COLORFUL PORTLAND NW",0.42,0:05:36,keypad,FALSE
10263303,Subscriber,NW Everett at 22nd,45.52487653,-122.6965141,11/12/2018,14:04,SW 3rd at Morrison,45.51803882,-122.6755822,11/12/2018,15:00,,6431,0174 BIKETOWN,5.23,0:56:22,keypad,FALSE
10263304,Casual,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,11/12/2018,14:04,,45.5200764,-122.6571849,11/12/2018,14:24,,6118,0506 BIKETOWN,2.11,0:20:48,keypad,TRUE
10263308,Casual,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,11/12/2018,14:04,,45.5193586,-122.6566872,11/12/2018,14:24,,6372,0405 BIKETOWN,2.16,0:20:24,keypad,TRUE
10263342,Subscriber,NE 17th at Killingsworth - Community Corral,45.56274555,-122.6480594,11/12/2018,14:08,NE 17th at Killingsworth - Community Corral,45.56274555,-122.6480594,11/12/2018,14:31,,6271,0897 BIKETOWN,2.67,0:22:54,mobile,FALSE
10263344,Casual,SE 14th at Stark,45.51844688,-122.651685,11/12/2018,14:08,SW 5th at Main,45.51609691,-122.6790771,11/12/2018,14:29,,6244,0886 BIKETOWN,1.86,0:20:34,keypad,FALSE
10263350,Casual,SE 14th at Stark,45.51844688,-122.651685,11/12/2018,14:09,SW 5th at Main,45.51609691,-122.6790771,11/12/2018,14:31,,6616,0721 BIKETOWN,1.87,0:22:02,keypad,TRUE
10263353,Casual,,45.5140232,-122.6853843,11/12/2018,14:09,,45.5172325,-122.6916725,11/12/2018,14:21,,6815,0781  BIKETOWN ,0.61,0:11:39,keypad,FALSE
10263375,Casual,SE Belmont at 20th,45.51636144,-122.6460457,11/12/2018,14:12,,45.5315321,-122.6814345,11/12/2018,14:37,,6123,0479 BIKETOWN,3.31,0:24:40,keypad,FALSE
10263382,Subscriber,,45.5420483,-122.6359437,11/12/2018,14:13,NE 42nd at Hancock  - Community Corral,45.536584,-122.619967,11/12/2018,14:25,,6032,0409 BIKETOWN,1.09,0:11:24,mobile,FALSE
10263398,Subscriber,,45.5229514,-122.6622771,11/12/2018,14:15,NE Multnomah at 9th,45.53140997,-122.6574612,11/12/2018,14:22,,6420,0283 BIKETOWN,0.8,0:06:47,keypad_rfid_card,FALSE
10263403,Casual,NE 15th at Broadway,45.53508224,-122.6505639,11/12/2018,14:15,,45.5279037,-122.6434411,11/12/2018,14:25,,7320,0990 BETRUE 2018 TRAINER,0.8,0:10:00,mobile,FALSE
10263401,Subscriber,NE 15th at Broadway,45.53508224,-122.6505639,11/12/2018,14:15,,45.5279037,-122.6434411,11/12/2018,14:25,,6079,0062 BIKETOWN,0.83,0:09:42,mobile,FALSE
10263407,Casual,SE Belmont at 20th,45.51636144,-122.6460457,11/12/2018,14:15,,45.5315321,-122.6814345,11/12/2018,14:37,,6413,0424 BIKETOWN,3.32,0:22:07,keypad,FALSE
10263428,Subscriber,SE Alder at 6th,45.5178988,-122.6600522,11/12/2018,14:17,NE Holladay at MLK,45.52990305,-122.6628363,11/12/2018,15:45,,6313,0930 BIKETOWN,2.4,1:27:46,keypad_rfid_card,FALSE
10263426,Casual,,45.5300616,-122.6844243,11/12/2018,14:17,NW Naito at Ironside,45.52871176,-122.674166,11/12/2018,14:24,,6033,0525 BIKETOWN,0.79,0:06:30,keypad,FALSE
10263438,Casual,NW Nicolai at Sherlock Community Corral,45.541258,-122.696672,11/12/2018,14:18,,45.5353146,-122.7088176,11/12/2018,14:34,,6064,0732 BIKETOWN,0.96,0:15:54,keypad_rfid_card,FALSE
10263437,Casual,NW 13th at Marshall,45.53080401,-122.6844227,11/12/2018,14:18,SW 12th at Clay,45.51507401,-122.6870298,11/12/2018,14:32,,6426,0582 BIKETOWN,1.22,0:13:49,mobile,FALSE
10263455,Subscriber,,45.5351002,-122.6636873,11/12/2018,14:19,N Williams at Fremont,45.5475928,-122.6667604,11/12/2018,14:26,,6837,0538 BIKETOWN,0.99,0:07:10,keypad_rfid_card,TRUE
10263454,Subscriber,NE 2nd at NE Schuyler,45.53561394,-122.6636343,11/12/2018,14:19,N Williams at Fremont,45.5475928,-122.6667604,11/12/2018,14:27,,6534,0922 BIKETOWN,1.02,0:07:27,keypad_rfid_card,TRUE
10263466,Subscriber,NW 13th at Marshall,45.53080401,-122.6844227,11/12/2018,14:21,,45.5200802,-122.6618002,11/12/2018,14:34,,6103,0302 BIKETOWN,1.8,0:13:28,keypad,FALSE
10263483,Casual,SE Clinton at 21st,45.5033655,-122.6447314,11/12/2018,14:24,SE Clinton at 21st,45.5033655,-122.6447314,11/12/2018,14:52,,6875,0078 BIKETOWN,1.19,0:27:56,mobile,FALSE
10263501,Casual,SW 5th at Morrison,45.51889487,-122.6774061,11/12/2018,14:25,,45.5185327,-122.6765716,11/12/2018,14:58,,19238,0495 BIKETOWN,2.01,0:32:45,keypad,FALSE
10263526,Casual,,45.522934,-122.684164,11/12/2018,14:28,NW Flanders at 14th,45.52579919,-122.6855063,11/12/2018,14:30,,6392,0306 XC BIKETOWN ,0.22,0:02:33,keypad,FALSE
10263534,Subscriber,NW 10th at Everett,45.52500056,-122.6811048,11/12/2018,14:29,NE 10th at Halsey -- Community Corral,45.534006,-122.655568,11/12/2018,14:47,,7364,"0956 DESIGN BIKE,  EXPLORIN' SE",1.85,0:17:27,keypad,FALSE
10263606,Casual,,45.5259012,-122.6775564,11/12/2018,14:33,NW 20th at Burnside,45.52331306,-122.6932633,11/12/2018,14:41,,7283,0722 BIKETOWN,0.89,0:07:31,mobile,FALSE
10263581,Casual,SW 12th at Clay,45.51507401,-122.6870298,11/12/2018,14:34,,45.523471,-122.6982852,11/12/2018,15:07,,6426,0582 BIKETOWN,1.4,0:33:11,keypad,FALSE
10263584,Subscriber,NW 20th at Burnside,45.52331306,-122.6932633,11/12/2018,14:35,NW 10th at Everett,45.52500056,-122.6811048,11/12/2018,14:45,,6444,0480 BIKETOWN,0.7,0:09:43,keypad_rfid_card,FALSE
10263585,Subscriber,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,11/12/2018,14:35,SW Salmon at Waterfront Park,45.51556831,-122.6738924,11/12/2018,15:57,,6542,0905 BIKETOWN,1.35,1:22:09,keypad,FALSE
10263592,Subscriber,,45.5264714,-122.6863235,11/12/2018,14:36,NW 21st at Johnson,45.52826831,-122.6945615,11/12/2018,14:41,,7196,0157 BIKETOWN,0.48,0:05:10,mobile,FALSE
10263616,Casual,N Killingsworth at Albina,45.56282546,-122.6747467,11/12/2018,14:38,,45.5598261,-122.6306752,11/12/2018,14:57,,7307,0979 AIR TRAINER ,2.82,0:19:35,keypad,FALSE
10263610,Subscriber,N Mason at Williams,45.55335313,-122.6669146,11/12/2018,14:38,,45.5193586,-122.6566872,11/12/2018,15:00,,6839,0410 BIKETOWN,3.14,0:21:58,mobile,FALSE
10263619,Subscriber,SW 10th at Harvey Milk ,45.52175423,-122.6810794,11/12/2018,14:40,SW 4th at Jefferson (City Hall),45.51505334,-122.6788947,11/12/2018,14:47,,6784,0142 BIKETOWN,0.79,0:07:38,keypad,FALSE
10263620,Subscriber,SW 10th at Columbia,45.51544427,-122.6846749,11/12/2018,14:40,,45.5100161,-122.6846943,11/12/2018,14:46,,6063,0536 BIKETOWN ,0.5,0:06:08,mobile,FALSE
10263624,Casual,NE 28th at Glisan- Community Corral,45.526434,-122.636245,11/12/2018,14:40,N Williams at Fremont,45.5475928,-122.6667604,11/12/2018,15:02,,6651,0072 BIKETOWN ,2.89,0:21:05,keypad,FALSE
10263630,Subscriber,,45.5310027,-122.6697473,11/12/2018,14:41,,45.5305596,-122.6683984,11/12/2018,15:18,,6593,0738 BIKETOWN,0.58,0:37:14,keypad_rfid_card,FALSE
